word_clean,global_word_number_max,global_word_frequency,global_word_number_max_average,global_word_position_mean,global_word_position_fromend_mean,global_word_clean_integer
kiptilingon,2,2,2.5,1,1.5,15129
kiptimim,1,1,1,1,0,15130
kiptiroko,3,2,3,1,2,15131
kiptneden,2,1,2,1,1,15132
kiptogoson,1,1,1,1,0,15133
kiptogosson,1,1,1,1,0,15134
kiptogot,1,1,1,1,0,15135
kiptoim,1,1,1,1,0,15136
kiptoisarorr,1,1,1,1,0,15137
kiptolelyo,2,1,2,1,1,15138
kiptome,1,1,1,1,0,15139
kiptongit,1,1,1,1,0,15140
kiptororo,1,1,1,1,0,15142
kiptoroso,1,1,1,1,0,15143
kiptuget,3,1,3,1,2,15144
kiptuim,4,2,2.5,1,1.5,15145
kiptuiya,4,2,2.5,1,1.5,15146
kiptule,1,1,1,1,0,15147
kiptull,1,1,1,1,0,15148
kiptulwa,1,1,1,1,0,15149
kiptulwo,4,2,2.5,1,1.5,15150
kiptunga,1,1,1,1,0,15151
kiptungururwo,5,1,5,1,4,15152
kiptuno,4,1,4,1,3,15153
kiptunoi,1,1,1,1,0,15154
kiptunol,1,1,1,1,0,15155
kipture,1,1,1,1,0,15156
kipturu,1,1,1,1,0,15157
kiptuya,1,1,1,1,0,15158
kipubuni,1,1,1,1,0,15159
kipungani,2,4,2.5,1.5,1,15160
kipurses,1,1,1,1,0,15163
kipusi,1,1,1,1,0,15164
kipwaru,1,1,1,1,0,15165
kipwen,1,1,1,1,0,15166
kira,1,1,1,1,0,15168
kirama,1,1,1,1,0,15169
kirand,1,1,1,1,0,15170
kiranda,3,7,3.28571428571429,1,2.28571428571429,15171
catholi,3,1,3,2,1,3236
quqters,6,1,6,6,0,28214
kirandich,2,2,1.5,1,0.5,15172
kiranga,4,2,2.5,1,1.5,15173
kirangari,1,1,1,1,0,15174
kirangi,1,1,1,1,0,15175
kiranze,3,1,3,1,2,15176
kiraro,4,2,2.5,1,1.5,15178
kirasa,2,2,1.5,1,0.5,15179
kiratina,4,2,2.5,1,1.5,15180
kirawa,2,1,2,1,1,15181
kirawara,4,2,2.5,1,1.5,15182
kirawe,2,2,1.5,1,0.5,15183
kirazini,2,4,2.25,1,1.25,15184
kirega,3,2,2,1,1,15185
kireita,2,2,2.5,1,1.5,15186
kirenga,2,4,2.5,1.5,1,15187
kirenge,2,1,2,1,1,15188
kirepwe,1,1,1,1,0,15189
kirere,2,3,2.33333333333333,1,1.33333333333333,15190
kirerema,4,1,4,1,3,15191
kireri,1,1,1,1,0,15192
kirerwa,1,1,1,1,0,15193
kireti,4,2,2.5,1,1.5,15194
kirewe,3,2,2,1,1,15195
kiri,3,3,2.33333333333333,1,1.33333333333333,15196
kiria,4,4,2.5,1.5,1,15197
kiriaini,1,2,2,1.5,0.5,15198
kiriakungu,1,1,1,1,0,15199
kiriama,2,1,2,1,1,15200
kiriana,1,1,1,1,0,15201
kiriangoro,1,1,1,1,0,15202
kiriani,3,2,2,1,1,15203
kirianini,1,1,1,1,0,15204
kirianjoka,1,1,1,1,0,15205
kiriari,1,1,1,1,0,15206
kiribaga,1,1,1,1,0,15207
kiricho,3,2,2.5,1,1.5,15208
kirichu,1,1,1,1,0,15209
kirichwa,3,6,2.33333333333333,1,1.33333333333333,15210
holdings,2,1,2,2,0,8781
kiriene,1,1,1,1,0,15211
kiriga,2,1,2,1,1,15213
kirigi,4,2,2.5,1,1.5,15214
kirigithu,1,1,1,1,0,15215
kirigo,1,1,1,1,0,15216
kirigono,1,1,1,1,0,15217
kirigu,1,1,1,1,0,15218
kiriita,1,1,1,1,0,15219
kiriithuri,1,1,1,1,0,15220
kirika,2,2,1.5,1,0.5,15221
kirikinie,1,1,1,1,0,15222
kirikinye,1,1,1,1,0,15223
kiriko,1,1,1,1,0,15224
kirima,4,4,3.25,1,2.25,15225
itune,3,1,3,3,0,9895
mweru,5,3,3.33333333333333,2.33333333333333,1,23273
kirimaa,1,1,1,1,0,15226
kirimaine,1,1,1,1,0,15227
kirimaini,1,1,1,1,0,15228
kirimamburi,1,1,1,1,0,15229
kirimamwaro,1,1,1,1,0,15230
kirimara,1,1,1,1,0,15231
kirimari,1,1,1,1,0,15232
kirimatian,1,3,2.66666666666667,1.66666666666667,1,15233
kirimba,1,1,1,1,0,15234
kirimeri,1,1,1,1,0,15235
kirimi,1,1,1,1,0,15236
kirimikuyu,2,1,2,1,1,15237
kirimiri,2,3,1.66666666666667,1,0.666666666666667,15238
kirimukuyu,1,1,1,1,0,15240
kirimun,1,1,1,1,0,15241
kirimunge,4,2,2.5,1,1.5,15242
kirimuri,1,1,1,1,0,15243
kirindine,1,1,1,1,0,15244
kirindini,1,1,1,1,0,15245
kirindo,3,3,3.33333333333333,2.66666666666667,0.666666666666667,15246
kiringa,3,2,2,1,1,15248
kiringiti,2,1,2,1,1,15249
kiringmoe,3,1,3,1,2,15250
lomil,3,5,2.2,1.8,0.4,18272
kirinyaga,2,6,2.16666666666667,1,1.16666666666667,15251
maendeleo,4,7,3.28571428571429,1.71428571428571,1.57142857142857,19074
wanawake,4,1,4,4,0,33093
kiripash,1,1,1,1,0,15254
kiriri,1,1,1,1,0,15255
kiriria,1,1,1,1,0,15256
kirirwa,1,1,1,1,0,15257
kiriti,1,1,1,1,0,15258
kiritini,4,1,4,1,3,15259
kiritiri,1,1,1,1,0,15260
kiritu,1,1,1,1,0,15261
kiriundu,1,1,1,1,0,15262
kiriuwa,1,1,1,1,0,15263
kirmt,2,1,2,1,1,15264
kiro,1,1,1,1,0,15265
kirobe,1,1,1,1,0,15266
kirobi,1,1,1,1,0,15267
kirobon,4,1,4,1,3,15268
kiroe,2,2,1.5,1,0.5,15269
kiroftu,1,1,1,1,0,15270
kirogine,1,1,1,1,0,15271
kirogo,4,2,2.5,1,1.5,15272
kirohi,1,1,1,1,0,15273
kirom,2,1,2,1,1,15274
kiromo,3,2,2.5,1.5,1,15275
kiromwok,4,2,2.5,1,1.5,15276
kirond,1,1,1,1,0,15277
kirondia,1,1,1,1,0,15278
kirondio,1,1,1,1,0,15279
kirong\'e,1,1,1,1,0,15280
kironge,1,1,1,1,0,15281
kirongo,1,1,1,1,0,15282
kirongol,1,1,1,1,0,15283
kirongothi,2,2,2,1,1,15284
kirongwe,1,1,1,1,0,15285
kiropket,1,1,1,1,0,15286
kiroyiro,1,1,1,1,0,15287
kirpuus,1,1,1,1,0,15288
kiru,4,2,2.5,1,1.5,15289
kirua,2,2,1.5,1,0.5,15290
kiruara,1,1,1,1,0,15291
kiruchi,1,1,1,1,0,15292
kirudi,4,2,2.5,1,1.5,15293
kirue,1,1,1,1,0,15294
kiruga,1,1,1,1,0,15295
kirugutu,1,1,1,1,0,15296
kiruguya,1,1,1,1,0,15297
kirui,1,1,1,1,0,15298
kiruiri,1,1,1,1,0,15299
kiruiru,1,1,1,1,0,15300
kiruiru_river,1,1,1,1,0,15301
kiruki,1,1,1,1,0,15302
kiruku,2,2,1.5,1,0.5,15303
kirumbe,1,1,1,1,0,15304
kirumbi,1,1,1,1,0,15305
kirumbopso,1,1,1,1,0,15306
kirumi,1,1,1,1,0,15307
kirunda,4,1,4,1,3,15308
kirundu,1,1,1,1,0,15309
kirungii,1,1,1,1,0,15310
kiruriru,1,1,1,1,0,15313
kiruru,2,1,2,1,1,15314
kiruruku,1,1,1,1,0,15315
kirurumi,1,1,1,1,0,15316
kirusu,1,1,1,1,0,15317
kirwara,4,2,2.5,1,1.5,15318
kirwilu,1,1,1,1,0,15319
kirwitu,1,1,1,1,0,15320
kis,1,1,1,1,0,15321
kisa,2,8,1.875,1.25,0.625,15322
kisaaka,1,1,1,1,0,15323
kisaani,1,1,1,1,0,15324
kisabalai,1,1,1,1,0,15325
kisabali,1,1,1,1,0,15326
kisabit,2,1,2,1,1,15327
kisaju,1,1,1,1,0,15328
kisaka,1,1,1,1,0,15329
kisama,1,1,1,1,0,15330
kisameni,2,2,1.5,1,0.5,15331
kisamis,4,2,2.5,1,1.5,15332
kisanana,1,1,1,1,0,15333
kisangura,1,1,1,1,0,15334
kisaoni,3,3,2,1.33333333333333,0.666666666666667,15335
kisapuk,1,1,1,1,0,15336
kisasi,4,2,2.5,1,1.5,15337
kisau,2,3,2,1.66666666666667,0.333333333333333,15338
ferry,2,5,2.6,2,0.6,6621
kisavo,1,1,1,1,0,15340
kisawayi,1,1,1,1,0,15341
kisawiyi,1,1,1,1,0,15342
kisebi,1,1,1,1,0,15344
kisegi,1,1,1,1,0,15345
kisembe,1,1,1,1,0,15346
kisembo,3,1,3,1,2,15347
kisendo,1,1,1,1,0,15348
kisepetai,1,1,1,1,0,15351
kisere,3,2,2.5,1,1.5,15352
kiserian,6,8,3.125,1,2.125,15353
kisertet,1,1,1,1,0,15354
kiseryan,4,2,2.5,1,1.5,15355
kiseuni,1,1,1,1,0,15356
kishalduga,1,1,1,1,0,15357
kishame,2,1,2,1,1,15359
kishangani,1,1,1,1,0,15360
kishankuatet,1,1,1,1,0,15361
kishaunet,1,1,1,1,0,15362
kishep,6,1,6,1,5,15363
kishota,1,1,1,1,0,15364
kishus,1,1,1,1,0,15366
kishusi,1,1,1,1,0,15368
kisian,1,1,1,1,0,15369
kisiani,2,2,1.5,1,0.5,15370
kisiara,1,1,1,1,0,15371
kisiaunet,4,2,2.5,1,1.5,15372
kisibor,2,1,2,1,1,15373
kisibu,1,1,1,1,0,15374
kisieni,1,1,1,1,0,15375
kisigi,2,1,2,1,1,15376
kisiguli,2,1,2,1,1,15377
uniiversity,3,1,3,2,1,32492
kisiki,6,1,6,1,5,15379
kisile,1,1,1,1,0,15380
kisima,2,14,2.71428571428571,1.21428571428571,1.5,15381
chande,2,1,2,2,0,3402
mediumwave,7,7,3.57142857142857,2,1.57142857142857,20721
transmitter,7,6,3.66666666666667,3,0.666666666666667,31998
1386,7,1,7,5,2,98
khz,7,1,7,6,1,13834
kisimachande,1,1,1,1,0,15382
kisimanguwe,1,1,1,1,0,15383
kisimani,2,3,2.33333333333333,1,1.33333333333333,15384
kisimeka,1,1,1,1,0,15385
kisinana,1,1,1,1,0,15387
kisinga,4,2,3.5,1.5,2,15388
mkoni,4,2,3.5,2.5,1,21357
kisingangu,1,1,1,1,0,15389
kisingatani,1,1,1,1,0,15390
kisingati,2,2,1.5,1,0.5,15391
kisingatini,1,1,1,1,0,15392
kisingere,2,1,2,1,1,15393
kisingiri,2,1,2,1,1,15394
kisingitini,1,1,1,1,0,15395
kisingo,1,3,2.66666666666667,2,0.666666666666667,15396
kisini,2,1,2,1,1,15397
kisio,1,1,1,1,0,15398
kisioni,1,1,1,1,0,15399
kisirep,1,1,1,1,0,15400
kisiru,1,1,1,1,0,15401
kisite,4,2,2.5,1,1.5,15402
kisitet,2,1,2,1,1,15403
kisiu,1,1,1,1,0,15404
kisiwa,2,6,2.83333333333333,1.33333333333333,1.5,15405
mvita,2,4,2,1.25,0.75,22994
kisiwani,5,5,3,1.2,1.8,15406
mlaus,5,1,5,3,2,21401
kisiweni,1,1,1,1,0,15407
kism,3,6,2.66666666666667,1,1.66666666666667,15408
classrooms,2,1,2,2,0,4263
walkway,2,4,2.25,1.75,0.5,33032
kismet,2,1,2,1,1,15409
kisobo,4,1,4,1,3,15410
kisogon,1,1,1,1,0,15411
kisoka,1,1,1,1,0,15412
kisoko,4,2,2.5,1,1.5,15413
kisokon,4,2,2.5,1,1.5,15414
kisoli,1,1,1,1,0,15415
kisolia,2,1,2,1,1,15416
kisone,1,1,1,1,0,15417
kisonei,4,2,2.5,1,1.5,15418
kisongi,1,1,1,1,0,15419
kisorini,1,1,1,1,0,15420
kisou,1,1,1,1,0,15421
kisovo,1,1,1,1,0,15422
kissckodep,2,1,2,1,1,15423
kisserian,1,1,1,1,0,15424
kissima,2,2,1.5,1,0.5,15425
kissioni,3,2,2.5,1.5,1,15426
kisto,2,1,2,1,1,15427
kisuani,3,2,2.5,1.5,1,15428
kisueni,2,1,2,1,1,15429
kisuge,1,1,1,1,0,15430
kisugunua,1,1,1,1,0,15431
kisugunui,1,1,1,1,0,15432
kisui,2,1,2,1,1,15433
kisuki,1,1,1,1,0,15434
kisukioni,1,1,1,1,0,15435
kisula,3,2,3.5,2,1.5,15436
kisum,3,1,3,1,2,15437
kisumo,1,1,1,1,0,15438
habour,2,1,2,2,0,8320
lwangni,3,1,3,2,1,18882
nfeck,4,1,4,3,1,24693
sodis,8,2,5.5,3,2.5,30499
yatch,3,1,3,2,1,33674
kisuna,1,1,1,1,0,15440
kisungulu,2,1,2,1,1,15441
kisurutini,4,2,3.5,2,1.5,15442
kisusu,2,2,1.5,1,0.5,15443
kisuwani,1,1,1,1,0,15444
kisyan,1,1,1,1,0,15445
kisyu,1,1,1,1,0,15446
kisyulya,1,1,1,1,0,15447
kisyusyu,1,1,1,1,0,15448
mikayi,2,2,1.5,1.5,0,21038
kitaani,1,1,1,1,0,15450
kitabayaye,1,1,1,1,0,15451
kitabaye,1,1,1,1,0,15452
kitabe,1,1,1,1,0,15453
kitagesi,1,1,1,1,0,15455
kitagwa,1,1,1,1,0,15456
kitai,1,1,1,1,0,15457
kitaima,1,1,1,1,0,15458
kitaingo,4,2,2.5,1,1.5,15459
kitakuek,1,1,1,1,0,15460
kital,1,1,1,1,0,15461
kitalakapel,2,3,4,1,3,15462
kitalaposho,2,1,2,1,1,15463
kitalareng,9,1,9,1,8,15464
np-111,9,1,9,8,1,25514
kitale,2,10,2.4,1,1.4,15465
polytechnical,3,5,3,2,1,27920
tile,3,2,3,1.5,1.5,31738
tti,2,5,2,2,0,32070
kitaloswani,1,1,1,1,0,15466
kitamaa,1,1,1,1,0,15467
kitambauku,1,1,1,1,0,15468
kitambui,1,1,1,1,0,15469
kitambura,4,2,2.5,1,1.5,15470
kitamwiki,1,1,1,1,0,15471
kitandi,1,1,1,1,0,15472
kitanga,2,4,2.75,1.25,1.5,15473
kitangale,1,1,1,1,0,15474
kitangali,1,1,1,1,0,15475
kitangani,1,1,1,1,0,15476
kitangasua,1,1,1,1,0,15477
kitani,3,2,2,1,1,15478
ndundu,3,2,3,2,1,24575
kitany,1,1,1,1,0,15479
kitao,2,4,2,1.25,0.75,15480
knolls,2,2,2,2,0,15792
kitare,1,1,1,1,0,15481
kitaru,2,3,1.66666666666667,1,0.666666666666667,15482
kitaruni,1,1,1,1,0,15483
kitatoi,1,1,1,1,0,15484
kitau,2,5,2,1.4,0.6,15485
kitauti,1,1,1,1,0,15486
kitawa,2,1,2,1,1,15487
kitchwa,2,1,2,1,1,15489
kitech,2,2,2,1,1,15490
bos,2,1,2,2,0,2559
kiteei,1,1,1,1,0,15491
kitege,1,1,1,1,0,15492
kiteje,2,4,2.5,1,1.5,15494
kitembe,1,1,1,1,0,15495
kitenden,2,2,1.5,1,0.5,15496
kitendeo,1,1,1,1,0,15497
kitendio,1,1,1,1,0,15498
kitengani,1,1,1,1,0,15499
kitengwan,1,1,1,1,0,15501
kitengwani,4,2,2.5,1,1.5,15502
kitenkela,1,1,1,1,0,15503
kitenzele,1,1,1,1,0,15504
kitere,3,2,2,1,1,15505
copper,3,1,3,2,1,4432
kiteta,2,5,2,1,1,15506
kitetch,2,1,2,1,1,15507
kiteti,1,1,1,1,0,15508
kithage,1,1,1,1,0,15509
kithako,1,1,1,1,0,15510
kithambia,1,1,1,1,0,15511
kithambioni,1,1,1,1,0,15512
kithangaini,4,2,2.5,1,1.5,15513
kithangan,4,1,4,1,3,15514
kithangani,1,1,1,1,0,15515
kithangari,1,1,1,1,0,15516
kithangathi,1,1,1,1,0,15517
kithangathini,4,2,2.5,1,1.5,15518
kithangi,1,1,1,1,0,15519
kithaosio,1,1,1,1,0,15520
kitharene,4,1,4,1,3,15521
kithasyu,1,1,1,1,0,15522
kithatani,2,1,2,1,1,15523
kithatu,1,1,1,1,0,15524
kithausyo,1,1,1,1,0,15525
kithausyu,1,1,1,1,0,15526
kithayoni,1,1,1,1,0,15527
kitheine,1,1,1,1,0,15528
kitheka,1,1,1,1,0,15529
kithemani,1,1,1,1,0,15530
kithembe,2,3,2.33333333333333,1,1.33333333333333,15531
kithen,1,1,1,1,0,15532
kithendu,2,2,1.5,1,0.5,15533
kithenu,1,1,1,1,0,15534
kitheo,1,1,1,1,0,15535
kitherune,1,1,1,1,0,15537
kithethea,1,1,1,1,0,15538
kithetu,1,1,1,1,0,15539
kitheuni,1,1,1,1,0,15540
kithii,1,1,1,1,0,15541
kithiiani,3,1,3,1,2,15542
kithima,1,1,1,1,0,15543
kithimani,1,1,1,1,0,15544
kithimu,1,1,1,1,0,15545
kithina,2,2,1.5,1,0.5,15546
kithini,1,1,1,1,0,15547
kithioko,2,3,2.33333333333333,1,1.33333333333333,15548
kithiololo,1,1,1,1,0,15549
kithioro,1,1,1,1,0,15550
kithirune,4,2,2.5,1,1.5,15551
kithito,1,1,1,1,0,15552
kithiu,1,1,1,1,0,15553
kitho,1,1,1,1,0,15554
kithogoto,2,3,2.33333333333333,1,1.33333333333333,15555
kithoi,1,1,1,1,0,15556
kithoko,1,1,1,1,0,15557
kithongoi,1,1,1,1,0,15558
kithongoni,2,1,2,1,1,15559
kithui,1,1,1,1,0,15560
kithulani,1,1,1,1,0,15562
kithumani,1,1,1,1,0,15563
kithumba,2,3,2.33333333333333,1,1.33333333333333,15564
kithumbu,4,1,4,1,3,15565
kithumbuini,1,1,1,1,0,15566
kithumula,1,2,2.5,2.5,0,15567
kithunbuini,1,1,1,1,0,15568
kithungo,3,2,2,1,1,15569
kitundu,3,4,2.5,1.5,1,15652
kithungu,1,1,1,1,0,15570
kithunguini,1,1,1,1,0,15571
kithunguri,1,1,1,1,0,15572
kithunsini,1,1,1,1,0,15573
kithunthiri,4,1,4,1,3,15574
kithure,1,1,1,1,0,15575
kithusi,1,1,1,1,0,15576
kithusini,1,1,1,1,0,15577
kithuthine,1,1,1,1,0,15578
kithyoni,5,1,5,1,4,15579
kithyululu,3,3,2.33333333333333,1,1.33333333333333,15580
kitich,2,1,2,1,1,15581
kitie,1,1,1,1,0,15582
kitigoto,1,1,1,1,0,15583
kitiguyu,1,1,1,1,0,15584
kitikuyu,1,1,1,1,0,15585
kitimu,2,1,2,1,1,15586
kitimui,2,2,1.5,1,0.5,15587
kitimuru,2,1,2,1,1,15588
kitindini,2,4,2,1.25,0.75,15589
kitio,1,1,1,1,0,15590
kitirazini,1,1,1,1,0,15591
kitiri,2,2,1.5,1,0.5,15592
kitirua,2,2,1.5,1,0.5,15593
kitise,3,2,2,1,1,15594
kithuki,3,1,3,3,0,15561
kitisuru,3,4,2,1,1,15595
homes,3,3,2.66666666666667,2.66666666666667,0,8812
kitisururu,1,1,1,1,0,15596
kitito,3,2,2,1,1,15597
kitivo,4,2,2.5,1,1.5,15598
kitlinguri,1,1,1,1,0,15599
kitmikaye,4,2,2.5,1,1.5,15600
kito,2,1,2,1,1,15601
kitoa,1,1,1,1,0,15602
kitoben,1,1,1,1,0,15603
kitobu,1,1,1,1,0,15604
kitoi,1,1,1,1,0,15605
kitoka,3,2,2.5,1.5,1,15606
kitoku,2,1,2,1,1,15607
kitole,3,2,2.5,1.5,1,15608
kitololoni,2,2,2,1,1,15609
kitonda,1,1,1,1,0,15610
kitondo,3,2,2,1,1,15611
kitondu,3,2,2.5,1,1.5,15612
kitonguni,2,2,1.5,1,0.5,15614
kitoni,1,1,1,1,0,15615
kitonyini,2,2,1.5,1,0.5,15616
kitonyoni,1,1,1,1,0,15617
kitoo,2,2,1.5,1,0.5,15618
kitooni,1,1,1,1,0,15619
kitorkoi,1,1,1,1,0,15620
kitota,1,1,1,1,0,15621
kitovo,3,4,2.5,1,1.5,15622
kitsanga,4,2,2.5,1,1.5,15623
kitsantse,1,1,1,1,0,15624
kitsoeni,1,1,1,1,0,15625
kitsoneni,4,1,4,1,3,15626
kittermasters,2,1,2,1,1,15627
kitua,2,3,2.33333333333333,1.33333333333333,1,15628
kituabora,1,1,1,1,0,15629
kituamba,2,2,1.5,1,0.5,15630
kituas,2,1,2,1,1,15631
kitueni,1,1,1,1,0,15632
kitugu,1,1,1,1,0,15633
kitui,2,17,2.64705882352941,1.29411764705882,1.35294117647059,15634
pumphouse,2,2,2,1.5,0.5,28134
rural,2,3,4,2,2,29042
kituiuni,2,2,1.5,1,0.5,15635
kituko,1,1,1,1,0,15636
kituku,1,1,1,1,0,15637
kitula,1,1,1,1,0,15638
kitulani,2,2,1.5,1,0.5,15639
kituli,1,1,1,1,0,15640
kitulu,2,2,1.5,1,0.5,15641
kituluni,1,1,1,1,0,15642
kitumani,1,1,1,1,0,15643
kitumba,1,1,1,1,0,15644
kitumbe,2,2,1.5,1,0.5,15645
kitumbee,1,1,1,1,0,15646
kitumbi,4,2,2.5,1,1.5,15647
kitumbo,2,1,2,1,1,15648
kitumbuni,1,1,1,1,0,15649
kitumbuuni,2,3,1.66666666666667,1,0.666666666666667,15650
kitumui,1,1,1,1,0,15651
kitundumo,1,1,1,1,0,15653
kitunduni,4,1,4,1,3,15654
kitune,2,1,2,1,1,15655
kituneni,2,1,2,1,1,15656
kitunga,2,1,2,1,1,15657
kitungi,1,1,1,1,0,15658
kitungure,3,1,3,1,2,15660
kituni,4,2,2.5,1,1.5,15661
kituoni,2,2,1.5,1,0.5,15662
kiturazani,1,1,1,1,0,15663
kituro,4,2,2.5,1,1.5,15664
kituru,1,1,1,1,0,15665
kitute,1,1,1,1,0,15666
kituti,1,1,1,1,0,15667
kitutu,3,6,2.33333333333333,1,1.33333333333333,15668
masaba,2,6,2.33333333333333,1.33333333333333,1,19995
kituu,3,2,2,1,1,15669
kituvia,1,1,1,1,0,15670
kituvu,1,1,1,1,0,15671
kitwa,3,2,2,1,1,15672
nazi,3,1,3,3,0,24302
kitwambembe,5,2,3,1,2,15673
kitweru,1,1,1,1,0,15674
kitwii,2,3,2.33333333333333,1,1.33333333333333,15675
vallry,3,1,3,2,1,32696
kiua,2,1,2,1,1,15677
kiuga,1,1,1,1,0,15678
kiugu,4,2,3,1.5,1.5,15679
kiumba,1,1,1,1,0,15680
kiumbi,1,1,1,1,0,15681
kiumo,1,1,1,1,0,15682
kiumoni,2,2,1.5,1,0.5,15683
kiumu,1,1,1,1,0,15684
kiunduani,2,2,1.5,1,0.5,15685
kiundwani,1,1,1,1,0,15686
kiune,1,1,1,1,0,15687
kiunga,2,4,2.5,1,1.5,15688
mwini,3,1,3,2,1,23313
kiungamina,1,1,1,1,0,15689
kiungamini,2,1,2,1,1,15690
kiungamwina,2,1,2,1,1,15691
kiungani,1,1,1,1,0,15692
kiunya,1,1,1,1,0,15694
kiunyu,2,3,2.33333333333333,1,1.33333333333333,15695
kiuria,1,1,1,1,0,15696
kiuso,2,2,1.5,1,0.5,15697
kiusyi,1,1,1,1,0,15698
kiutaa,1,1,1,1,0,15699
kiutany,1,1,1,1,0,15700
kiutha,2,2,1.5,1,0.5,15701
kiuu,2,3,2,1,1,15702
kiuwani,1,1,1,1,0,15703
kivaa,1,1,1,1,0,15704
kivaalala,1,1,1,1,0,15705
kivagala,4,1,4,1,3,15706
kivalala,1,1,1,1,0,15707
kivandeni,4,1,4,1,3,15708
kivandini,4,2,2.5,1,1.5,15709
kivani,2,2,1.5,1,0.5,15710
kivara,1,1,1,1,0,15711
kivaywa,4,2,2.5,1,1.5,15712
kivi,2,2,1.5,1,0.5,15713
milimani,2,19,3.10526315789474,1.63157894736842,1.47368421052632,21086
kiviakiu,1,1,1,1,0,15714
kiviamet,1,1,1,1,0,15715
kivila,3,2,2,1,1,15716
kivindara,1,1,1,1,0,15717
kivingoni,1,1,1,1,0,15718
kiviogo,1,1,1,1,0,15719
kivira,1,1,1,1,0,15720
kivisi,1,1,1,1,0,15721
kiviuni,1,1,1,1,0,15722
kivoga,2,2,1.5,1,0.5,15723
kivothokoni,1,1,1,1,0,15724
kivou,2,3,1.66666666666667,1.33333333333333,0.333333333333333,15725
kivu,3,3,2,1,1,15726
kivuko,1,1,1,1,0,15727
kivukoni,1,1,1,1,0,15728
kivuleni,1,1,1,1,0,15729
kivulini,3,1,3,1,2,15730
wasini,3,10,2.8,1.3,1.5,33235
kivumbi,1,1,1,1,0,15731
kivumbini,2,3,1.66666666666667,1,0.666666666666667,15732
no.1,2,1,2,2,0,25403
no.2,2,2,3,3,0,25404
kivumbu,2,2,1.5,1,0.5,15733
kivumbuni,1,1,1,1,0,15734
kivumoni,2,1,2,1,1,15735
kivumuro,1,1,1,1,0,15736
kivunga,1,1,1,1,0,15737
kivuthiini,1,1,1,1,0,15738
kivuthini,1,1,1,1,0,15739
kivuti,1,1,1,1,0,15740
kivuvu,1,1,1,1,0,15741
kivyuni,1,1,1,1,0,15742
kiwa,2,2,2,1,1,15743
murra,2,1,2,2,0,22609
kiwaihu,2,3,2,1,1,15744
knoll,2,5,2.2,1.8,0.4,15791
kiwaiyu,2,3,2,1,1,15745
kiwambale,2,3,2.66666666666667,1.33333333333333,1.33333333333333,15746
kiwandani,2,1,2,1,1,15747
kiwanjani,2,3,2,1,1,15748
kiwanza,2,1,2,1,1,15749
kiwara,1,1,1,1,0,15750
kiwawa,10,5,3.8,1,2.8,15751
np-157,10,1,10,9,1,25518
kiwayu,2,2,1.5,1,0.5,15752
kiwe,1,1,1,1,0,15753
kiwego,1,1,1,1,0,15754
kiwegu,4,2,2.5,1,1.5,15755
kiweni,1,1,1,1,0,15756
kiwi,2,1,2,1,1,15758
kiye,1,1,1,1,0,15759
kiyopiyop,4,1,4,1,3,15760
kizia,2,1,2,1,1,15762
kiziamondo,1,1,1,1,0,15763
kizibe,2,4,2.5,1,1.5,15764
kizima,1,1,1,1,0,15765
kizingati,1,1,1,1,0,15766
kizingo,2,5,2.4,1,1.4,15767
kizingoni,1,1,1,1,0,15768
kizurini,1,1,1,1,0,15770
kk,2,1,2,1,1,15771
kkamur,1,1,1,1,0,15772
klama,4,1,4,1,3,15773
klan,2,1,2,1,1,15774
klarwills,2,1,2,1,1,15775
klk,1,1,1,1,0,15777
klokoris,1,1,1,1,0,15778
kalabash,2,1,2,2,0,11163
kalahari,2,1,2,2,0,11169
metro,3,4,2,1.25,0.75,20891
serian,2,1,2,2,0,29754
kma,2,2,1.5,1,0.5,15781
kmc,4,2,3,1,2,15782
operation,4,1,4,3,1,27177
knh,4,1,4,1,3,15784
visitors,4,3,2.66666666666667,1.33333333333333,1.33333333333333,32814
knia,1,1,1,1,0,15785
knife,1,1,1,1,0,15786
knights,2,2,1.5,1,0.5,15788
knut,2,2,2.5,1.5,1,15793
ko?tobboss,1,1,1,1,0,15795
koala,1,1,1,1,0,15796
kob,1,1,1,1,0,15797
fakat,3,1,3,3,0,6538
kobado,1,1,1,1,0,15799
kobala,3,2,3,1,2,15800
kobama,1,1,1,1,0,15801
kobansu,1,1,1,1,0,15802
kobarach,1,1,1,1,0,15803
kobas,1,1,1,1,0,15804
kobatal,1,1,1,1,0,15805
kobato,3,2,2,1,1,15806
goljo,2,1,2,2,0,7980
katis,2,1,2,2,0,13185
kobewa,1,1,1,1,0,15808
kobgweno,3,1,3,1,2,15809
kobila,4,2,2.5,1,1.5,15811
koblelo,1,1,1,1,0,15812
koblo,1,1,1,1,0,15813
kobodo,1,1,1,1,0,15815
kobolwa,4,2,2.5,1,1.5,15816
kobong,4,1,4,1,3,15817
kobosan,1,1,1,1,0,15818
kobothan,1,1,1,1,0,15819
kobothen,1,1,1,1,0,15820
kobroret,1,1,1,1,0,15821
kobujoi,1,1,1,1,0,15822
kobura,1,1,1,1,0,15823
kobuya,3,3,3.33333333333333,1,2.33333333333333,15824
kobwin,1,1,1,1,0,15825
koch,2,3,3,1.33333333333333,1.66666666666667,15826
fm,2,2,3.5,3,0.5,6707
communty,4,1,4,3,1,4364
kochalte,5,1,5,1,4,15827
